,Text,User,Date,Favs,Retweets,Replies
59,"Miren esta hermosura que me encontré al salir del hotel en Salina Cruz, antes de iniciar la supervisión de la rehabilitación de la refinería y de la carretera de Puerto Escondido a Oaxaca. https://t.co/b5RJeFtcJa",lopezobrador_,2021-11-28 19:13:25+00:00,24791,4082,3030
60,"Hoy supervisamos obras del corredor del Istmo: el ferrocarril, los parques industriales, la carretera Acayucan-La Ventosa y el buque tren. https://t.co/Npob4pdtus",lopezobrador_,2021-11-28 02:07:14+00:00,10787,3374,791
61,"Vamos a congregarnos, para no perder la costumbre, en el Zócalo democrático de la Ciudad de México. 

Nos vemos el 1º de diciembre a las 5 de la tarde. https://t.co/zkI47stOdp",lopezobrador_,2021-11-27 01:48:34+00:00,20279,7190,6620
62,"Conferencia de prensa matutina, desde Guanajuato https://t.co/y8YMtkAis4",lopezobrador_,2021-11-26 13:06:25+00:00,5124,1559,620
63,"Programas para el Bienestar, desde Aguascalientes https://t.co/plYgE4l6hw",lopezobrador_,2021-11-25 18:11:09+00:00,5450,1566,564
64,"Conferencia de prensa matutina, desde Zacatecas https://t.co/H3tjRdMyBC",lopezobrador_,2021-11-25 13:01:03+00:00,5143,1537,693
65,Plan de apoyo a Zacatecas https://t.co/JCQCToYeDC,lopezobrador_,2021-11-25 01:23:34+00:00,5258,1617,489
66,"Premio Nacional de Deportes 2021, desde Palacio Nacional https://t.co/E38iXQvniY",lopezobrador_,2021-11-24 16:17:29+00:00,4440,1309,311
67,Nunca más el presupuesto debe ser destinado para satisfacer las ambiciones de minorías. Conferencia matutina https://t.co/gfTNafZhdH,lopezobrador_,2021-11-24 13:19:27+00:00,7759,2487,1356
68,"Día de la Armada de México, desde la Secretaría de Marina, Ciudad de México https://t.co/TmryyLfp7x",lopezobrador_,2021-11-23 18:01:35+00:00,6978,2008,661
69,"112 Asamblea General Ordinaria del IMSS, desde Palacio Nacional https://t.co/etRy0iku2z",lopezobrador_,2021-11-23 15:47:30+00:00,4710,1454,371
70,"Trabajamos para consolidar un efectivo sistema de salud. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/1NsLHrvyVH",lopezobrador_,2021-11-23 13:11:14+00:00,5922,1862,958
71,"Para un poder público dispuesto a transformar, no hay mejor aliado que el propio pueblo. Conferencia matutina https://t.co/jonLTZg40W",lopezobrador_,2021-11-22 13:11:58+00:00,7508,2321,876
72,De Tlalpan a Palacio Nacional https://t.co/qEYSUc4W5C,lopezobrador_,2021-11-21 21:21:02+00:00,36506,7732,4651
73,111 Aniversario del inicio de la Revolución Mexicana https://t.co/CjqvfhPU0B,lopezobrador_,2021-11-20 16:01:11+00:00,10759,3446,888
74,"Ya vamos de regreso a la Ciudad de México. Mañana es el desfile en conmemoración del inicio de la Revolución de 1910, la tercera y más profunda transformación popular de nuestro país. https://t.co/4cRSfmPNwI",lopezobrador_,2021-11-19 13:45:42+00:00,25918,5859,2078
75,En la IX Cumbre de Líderes de América del Norte propusimos planear conjuntamente el desarrollo regional e impulsar un programa de inversión productiva para sustituir importaciones. Planteamos analizar la demanda de mano de obra y así abrir ordenadamente el flujo migratorio. https://t.co/e2za69mCQK,lopezobrador_,2021-11-19 00:13:43+00:00,24293,6286,1945
76,"Nos reunimos con el presidente de Estados Unidos, Joe Biden, a quien expresamos el ánimo de fortalecer la integración económica de América del Norte y nuestro reconocimiento a la iniciativa con dimensión social para regularizar a migrantes que viven y trabajan en ese país. https://t.co/5PoXFcuSZd",lopezobrador_,2021-11-18 22:37:33+00:00,16715,4251,1019
77,Reunión trilateral México-Estados Unidos-Canadá https://t.co/UylMpmeEOX,lopezobrador_,2021-11-18 22:16:26+00:00,8326,2943,340
78,"Reunión bilateral México-Estados Unidos, desde Washington, EE.UU. https://t.co/L6t5nyaYUp",lopezobrador_,2021-11-18 21:10:48+00:00,10494,3494,793
79,"Nos dio mucho gusto encontrarnos de nuevo con la vicepresidenta de Estados Unidos, Kamala Harris, esta vez en Washington. 

Procuramos la buena relación entre las naciones. Vamos hacia el fortalecimiento de la integración económica y a la atención de las causas de la migración. https://t.co/QEQdBTua6v",lopezobrador_,2021-11-18 20:01:43+00:00,12912,3578,735
80,"Reunión con la vicepresidenta de Estados Unidos, Kamala Harris, desde Washington https://t.co/JmaE43vMBS",lopezobrador_,2021-11-18 18:58:50+00:00,7797,2607,404
81,"Con el primer ministro Trudeau, en el mural pintado por Roberto Cueva del Río en 1935, luego de la reunión bilateral. https://t.co/PwbK18C7UZ",lopezobrador_,2021-11-18 17:19:06+00:00,13474,3775,630
82,"Salí al balcón del Instituto Cultural Mexicano en Washington a saludar a los paisanos mientras esperaba al primer ministro de Canadá, Justin Trudeau. https://t.co/0XjhW9XQHZ",lopezobrador_,2021-11-18 16:32:39+00:00,22417,6156,4090
83,"Reunión bilateral México-Canadá, desde Washington, EE.UU. https://t.co/PRa2zMCgag",lopezobrador_,2021-11-18 16:03:24+00:00,8160,2813,600
84,"Ayer pasé a Chichén Itzá a visitar el Trono del Jaguar Rojo. Voy a Washington al encuentro con el presidente de Estados Unidos, Joe Biden y el primer ministro de Canadá, Justin Trudeau. https://t.co/7PplEBUzNF",lopezobrador_,2021-11-17 19:45:00+00:00,21503,4328,2443
85,"Conferencia de prensa matutina, desde Cancún, Quintana Roo https://t.co/7UpjodF0Ee",lopezobrador_,2021-11-17 12:01:08+00:00,5591,1759,375
86,"Conferencia de prensa desde Cancún, Quintana Roo

6:00 am hora centro
7:00 am hora local https://t.co/JN7L4CXc1W",lopezobrador_,2021-11-17 03:30:00+00:00,4824,1247,376
87,El Tren Maya nos comunicará con todas las antiguas ciudades de esa gran civilización. https://t.co/sagTmpE3RM,lopezobrador_,2021-11-17 01:27:30+00:00,10141,2982,717
88,"Nos reunimos con las y los legisladores federales que, como auténticos representantes del pueblo, aprobaron el Presupuesto de Egresos de la Federación 2022. Su actuar consecuente permitirá distribuir el ingreso a la gente que más lo necesita y continuar proyectos estratégicos. https://t.co/4lmR3zyiFh",lopezobrador_,2021-11-16 22:00:01+00:00,6886,2041,913
89,"Tianguis Turístico México 2021, desde Mérida, Yucatán https://t.co/rXnaai0uMa",lopezobrador_,2021-11-16 19:30:10+00:00,4379,1288,157
90,"Me dio mucho gusto recibir en Palacio Nacional a Mario Menéndez, director del Por Esto en Yucatán. De los poquísimos periódicos que nunca dejó de darnos espacios durante el tiempo que fuimos opositores al régimen de corrupción y privilegios. https://t.co/FGQNJ6Ej9Q",lopezobrador_,2021-11-16 16:00:02+00:00,11261,2529,1095
91,Seguiremos convenciendo a quienes todavía no se vacunan contra #COVID19 para que lo hagan. Conferencia matutina https://t.co/zM1b3NEt54,lopezobrador_,2021-11-16 12:58:37+00:00,5716,1755,608
92,Buscamos construir estabilidad y paz por medio de la solidaridad con quienes más necesitan de nuestro apoyo. Conferencia matutina https://t.co/LC1yz8HKHB,lopezobrador_,2021-11-15 13:08:50+00:00,7310,2165,976
93,"Agradezco a los legisladores su postura en defensa del pueblo y no de las minorías, por siempre privilegiadas. A dormir con la conciencia tranquila, feliz domingo.",lopezobrador_,2021-11-14 15:37:55+00:00,11166,3007,614
94,"en especial, para 25 millones de familias pobres y de clase media que se beneficiarán con recursos de programas destinados a garantizar la salud, la educación, el desarrollo y el bienestar, como nunca.",lopezobrador_,2021-11-14 15:37:54+00:00,10154,2638,504
95,"Hoy a las 2:13 horas quedó aprobado el Presupuesto de Egresos 2022 en lo general y en lo particular, con 273 votos a favor, 214 en contra y cero abstenciones. Es una buena noticia, para el bien de todos,",lopezobrador_,2021-11-14 15:37:54+00:00,20914,5833,2322
96,"Con esta preciosa interpretación que me envió Horacio Franco de «Las mañanitas» (que dicho sea de paso, la letra es bellísima), deseo agradecer a todos ustedes sus felicitaciones. Les recuerdo dos frases: les amo desaforadamente y amor con amor se paga. https://t.co/2Govz2KAy9",lopezobrador_,2021-11-13 18:52:30+00:00,23606,6409,5206
97,"Conferencia de prensa matutina, desde Hermosillo, Sonora https://t.co/KHpj5M7NoR",lopezobrador_,2021-11-12 14:16:19+00:00,5510,1671,697
98,"Conferencia de prensa desde Hermosillo, Sonora.

8:00 am hora centro
7:00 am hora local https://t.co/nWIZ1jHfls",lopezobrador_,2021-11-12 13:14:50+00:00,5704,1337,416
99,"Plan de justicia para Cananea, desde Sonora https://t.co/LwxbUqIf2T",lopezobrador_,2021-11-12 01:06:40+00:00,5696,1719,280
100,"Conferencia de prensa matutina, desde Colima https://t.co/K9omhsgyHC",lopezobrador_,2021-11-11 12:59:54+00:00,4931,1492,515
101,Plan de apoyo a Colima https://t.co/Ap0cmrPri4,lopezobrador_,2021-11-11 00:05:20+00:00,6009,1769,359
102,"Plan de desarrollo integral para los pueblos de Acasico, Palmarejo y Temacapulín, desde Jalisco https://t.co/WmC5dAVscE",lopezobrador_,2021-11-10 18:28:33+00:00,6065,1930,376
103,"Conscientes de nuestra responsabilidad histórica, no fallaremos al pueblo de México. Conferencia matutina https://t.co/qSqfqCVTjj",lopezobrador_,2021-11-10 13:09:11+00:00,6655,1960,957
104,En el Consejo de Seguridad de la ONU en Nueva York propusimos instaurar un Estado Mundial de Fraternidad y Bienestar que garantice el derecho a una vida digna a 750 millones de personas que viven en condiciones de pobreza. https://t.co/ckr1mpb7TG,lopezobrador_,2021-11-09 18:55:55+00:00,29916,8025,4845
105,"Mensaje a nuestros hermanos migrantes desde Nueva York

https://t.co/aLencMICYf https://t.co/QCYWGCqhNL",lopezobrador_,2021-11-09 16:23:44+00:00,13740,3954,1192
106,"Consejo de Seguridad de Naciones Unidas, desde Nueva York, EE.UU. https://t.co/uOI4YZPjHO",lopezobrador_,2021-11-09 14:58:19+00:00,11246,4259,1513
107,"Consumaremos la obra de transformación y no dejaremos ningún pendiente. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/azO2Futp9c",lopezobrador_,2021-11-08 13:09:23+00:00,7433,2295,1187
108,"Constatamos que después de cinco años se reinició la construcción de la coquizadora en la refinería de Tula, Hidalgo. Vamos a invertir 60 mil millones de pesos, se crearán 8 mil empleos y se producirán 30 mil barriles adicionales de gasolinas.

https://t.co/lxRtJEATnn https://t.co/GNYTMwZsl3",lopezobrador_,2021-11-07 20:53:51+00:00,8853,2602,1074
109,"Continuamos con la supervisión de refinerías. Hoy estuvimos en Salamanca, Guanajuato, que abastece de combustible a nueve estados del centro y el Bajío del país. https://t.co/q8ryR8SsYV",lopezobrador_,2021-11-06 19:42:48+00:00,9222,2700,854
110,"En compañía del secretario de Hacienda, la secretaria de Energía y el director de Pemex, evaluamos los trabajos de rehabilitación de la refinería de Ciudad Madero. Vamos hacia la autosuficiencia energética. https://t.co/jpAurJzBcu",lopezobrador_,2021-11-05 19:58:59+00:00,9429,2983,986
111,"La vida pública es cada vez más pública. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/wfLV3AFjU3",lopezobrador_,2021-11-05 13:05:49+00:00,5522,1590,678
112,"Destinamos el presupuesto público de manera preferente a los más pobres. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/rbVasSg0N7",lopezobrador_,2021-11-04 13:03:57+00:00,6885,2101,1169
113,"Hoy tuvimos una buena reunión para evaluar los proyectos vinculados con el cuidado, manejo y abasto de agua.

https://t.co/vYR9QMKMNg https://t.co/bFtEvnzizI",lopezobrador_,2021-11-03 19:41:14+00:00,7501,1824,765
114,En materia energética seguiremos actuando con responsabilidad y no afectaremos la herencia de las nuevas generaciones. Conferencia matutina https://t.co/g8dufmICOD,lopezobrador_,2021-11-03 13:13:02+00:00,6408,1982,765
115,"No falta el pan, las calaveritas, el dulce de calabaza, los tamales ni las maneas. Nunca los olvidaremos y que sigan descansando en paz. Lo místico es parte de nosotros. 

Esta flor es en honor a todos. Se llama «caña agria» y crece en el trópico. https://t.co/pG1JlAFRfm",lopezobrador_,2021-11-01 15:27:53+00:00,7755,1771,448
116,"Para los mexicanos, hoy y mañana son días dedicados a nuestros difuntos. Están tan arraigadas nuestras culturas que no se dejan de visitar los panteones, hacer caminitos con cempasúchil hacia los altares de las casas.",lopezobrador_,2021-11-01 15:27:52+00:00,15126,3424,1512
117,Ya Pemex tiene el control del incendio y se procurará que las familias desalojadas de sus viviendas permanezcan a salvo. Estamos trabajando juntos con el gobierno del estado. Ya se ofreció una conferencia de prensa y estaremos pendientes. Seguiremos informando.,lopezobrador_,2021-10-31 15:12:25+00:00,6221,1500,395
118,"Lamentable que haya perdido la vida una persona hasta ahora, y se encuentren heridos quince más, a causa de la explosión de un ducto de Pemex en Puebla. Desde las 2:30 de hoy están movilizados 1396 elementos de todas las corporaciones de protección civil.",lopezobrador_,2021-10-31 15:12:25+00:00,13682,3405,2299
119,"El gobernador de Quintana Roo, Carlos Joaquín González, me compartió este video de un jaguar nadando en el Caribe de la Riviera Maya. Como México no hay dos en grandeza y belleza cultural. https://t.co/cgGuaNelHH",lopezobrador_,2021-10-31 02:24:54+00:00,21168,4755,1408
120,"En toda la ruta del Tren Maya hay cenotes, selva con flora y fauna tropical, playas, ríos, lagunas y los sitios arqueológicos más importantes del mundo por su arte, ciencia y cultura. Es una obra espléndida. https://t.co/lynKhvquFR",lopezobrador_,2021-10-29 22:30:49+00:00,20614,4665,3014
121,"Conferencia de prensa matutina, desde Campeche https://t.co/FR6wlDC4JZ",lopezobrador_,2021-10-29 12:10:06+00:00,5351,1679,655
122,"En Cancún evaluamos el avance en el tramo 4 del Tren Maya. Además de los secretarios de la Defensa y Comunicaciones y de los gobernadores de Yucatán y Quintana Roo, participaron directivos de ICA, responsables de la construcción, también Rogelio Jiménez Pons y Daniel Chávez. https://t.co/2tuTWNvode",lopezobrador_,2021-10-29 00:43:08+00:00,7285,2156,634
123,"Conferencia de prensa matutina, desde Mérida, Yucatán https://t.co/BXDd4HDR0w",lopezobrador_,2021-10-28 11:59:25+00:00,5147,1528,599
124,Se necesita transformar al país y no dar tregua al combate a la corrupción. Conferencia matutina https://t.co/Jir6Sr2tnq,lopezobrador_,2021-10-27 12:14:54+00:00,6839,2145,1360
125,Invitamos a todas las personas que no se han vacunado a que lo hagan lo más pronto posible. Hay tiempo y dosis suficientes. Conferencia matutina https://t.co/kPwCXiIpdk,lopezobrador_,2021-10-26 12:03:43+00:00,7204,2425,999
126,Un retroceso no sería cosa fácil; es mucho lo realizado en bien del pueblo y de la nación. Conferencia matutina https://t.co/IQTC46OmQh,lopezobrador_,2021-10-25 12:08:02+00:00,8157,2512,1516
127,Plan de apoyo a Guerrero https://t.co/q1ci7fy7IT,lopezobrador_,2021-10-24 18:41:35+00:00,4494,1382,517
128,"Libramiento Poniente de Acapulco, supervisión de obra https://t.co/44eZ4XxDCi",lopezobrador_,2021-10-24 16:57:47+00:00,4824,1460,276
129,"Reapertura parque Papagayo, desde Acapulco, Guerrero https://t.co/Ja262zC3jq",lopezobrador_,2021-10-24 15:20:46+00:00,4341,1288,249
130,De Tlapa a Marquelia atravesamos La Montaña de Guerrero. La gente nos detuvo en varias ocasiones y no fue para protestar por nada sino para expresar su solidaridad al gobierno que sienten de ellos. Felicidades a todos los médicos en su día. https://t.co/GfF6OKdYGh,lopezobrador_,2021-10-24 00:37:43+00:00,18275,5675,2204
131,"Reunión con autoridades de La Montaña de Guerrero, desde San Luis Acatlán https://t.co/sajBhlJA8r",lopezobrador_,2021-10-23 22:53:49+00:00,4213,1233,284
